Category,Product Name,Weight (kg),Fragility,Weight Category,Predicted Packaging Material,Protective Packaging Tip,Image Paths
Toys and Games,Play kitchen set,35.97015027,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Building blocks,25.02628783,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Toys and Games,Toy dinosaur,22.64678761,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Toys and Games,Dollhouse,28.94024286,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Toy train,45.05859427,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Toys and Games,Toy soldier,25.1781714,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Toys and Games,Scooter,30.65410679,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Toys and Games,Tricycle,42.22506263,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Toys and Games,Balance bike,5.172514619,Moderately Fragile,Moderately Fragile,Corrugated plastic sheets,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Rocking horse,40.88087273,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Bicycle,42.1370761,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Toys and Games,Kick scooter,45.43999117,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Toys and Games,Sled,27.01334382,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Toys and Games,Play tent,21.08066804,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Toy drum set,40.74050232,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Toys and Games,Toy guitar,12.79070831,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Toys and Games,Toy microphone,40.91932293,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Toys and Games,Toy piano,45.01447454,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Toys and Games,Dress-up costume,4.193786753,Moderately Fragile,Not Fragile,Foam sheets,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Toys and Games,Doctor playset,20.14041777,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Toys and Games,Tool set,15.67564354,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Toys and Games,Construction set,38.38093524,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Toys and Games,Toy kitchen appliances,27.11435016,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Toys and Games,Toy cash register,27.80714032,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Toy vacuum cleaner,33.70739344,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Toys and Games,Toy lawnmower,18.38573252,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Toys and Games,Toy tool bench,45.61208672,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Toys and Games,Play food set,25.46181973,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Toys and Games,Toy shopping cart,14.34135568,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Toys and Games,Toy doctor kit,19.67161524,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Toys and Games,Toy phone,18.23867345,Moderately Fragile,Highly Fragile,Molded fiber packaging,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Toys and Games,Toy camera,25.49168005,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Toys and Games,Toy laptop,33.35516401,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Toys and Games,Art supplies set,11.04003575,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
